This data is downloaded from the A.P.E.S. Dashboard. Please see http://apesportal.eva.mpg.de/status/tools/dashboard/APES_Dashboard_Methodology.pdf for full terms and conditions of use.
IAS ID, Name, Category, Area (km2) , Taxon, Taxon-Site Overlap (%), Pressure score , Main Pressure, Habitat score, Response score , Biodiversity score , Uncertainity  score, Habitat Suitability (2000) Score, Mean Forest Cover (2005) (%), Mean Deforestation (2000 - 2005) (%), Mean Human Influence Index, Mean Population Count (2000), Mean Population Change (1990 - 2000) (%), Protection Extent (%), Maximum Species Richness (MSR), Proportion MSR Threatened (%), Mean Carbon Stock (tonnes/ha), Site Additional Information
6, Northeast Kalimantan, Landscapes, 30126.2, ppy, 12.60065102, 0.311853616, HII, 0.991267809, 0.4438065, 0.592697152, 0.47436845, , 79.3703, 1.23224, 1.83593975, 0.628958424, 31.5395, 59.1742, 393, 52.16284987, 27729.8,  Important Ape Landscape (Arcus)
654, Karang Gading Langkat Timur Laut, Protected Areas, 229.681, hlv, 85.82089552, 0.81092348, HII, 0.032071875, 0.75, 0.602621781, 0.623418814, , 2.56575, 0.414581, 20.89122174, 127.3098508, 13.3932, 100, 439, 46.46924829, 26713.2, Game Reserve (WDPA ID: 8916)
440, Bakau Muara Kampar, Protected Areas, 350.879, ha, 100, 0.607886575, HII, 0.72596, 0.75, 0.654971741, 0.583358259, , 58.0768, 0.322695, 9.523010409, 3.746024764, 53.519, 100, 378, 50.79365079, 43055.1, Game Reserve (WDPA ID: 8963)
649, Gunung Berau, Protected Areas, 1601.75, ppy, 2.691065662, 0.60152945, HII, 0.995257409, 0.75, 0.576773099, 0.78859191, , 79.658, 1.2406, 6.467925899, 0.721075808, 31.5492, 100, 388, 52.31958763, 25224.5, Nature Reserve (WDPA ID: 8698)
896, Meratus Hulu Barabai, Protected Areas, 986.304, hmm, 100, 0.51495285, HII, 0.980619069, 0.75, 0.337601428, 0.526803592, , 78.6158, 1.89454, 6.491124242, 7.998725414, 15.6544, 100, 116, 32.75862069, 30633.7, Nature Reserve (WDPA ID: 8688)
702, Wan Abdul Rachman, Protected Areas, 225.168, ss, 100, 0.812695136, HII, 0.73494625, 0.75, 0.577207779, 0.613230697, , 58.7957, 1.17928, 20.89122174, 114.6431732, 9.83293, 100, 407, 50.85995086, 23499.5, Grand Forest Park (WDPA ID: 62643)
616, Sultan Sarif Hasyim, Protected Areas, 90.1304, ha, 100, 0.817459775, HII, 0.5038, 0.75, 0.344428289, 0.693752582, , 40.304, 17.3288, 22.68808758, 30.01058792, 53.5468, 100, 126, 30.15873016, 32223.4, Grand Forest Park (WDPA ID: 317209)
446, Bukit Balai Rejang, Protected Areas, 715.111, ss, 100, 0.634235344, HII, 0.99218125, 0.75, 0.355882563, 0.542635366, , 79.3745, 0.81179, 10.11629338, 10.02528945, 32.6317, 100, 138, 34.05797101, 30172.4, Protection Forest (WDPA ID: 8995)
433, Sibolga, Protected Areas, 243.101, pa, 58.92857143, 0.829614404, HII, 1, 0.75, 0.618566202, 0.650961552, , 80, 1.2406, 13.08218353, 7.095468738, 13.3768, 100, 436, 47.01834862, 29925, Nature Reserve (WDPA ID: 8919)
433, Sibolga, Protected Areas, 243.101, ha, 100, 0.690790471, HII, 0.99918375, 0.75, 0.618566202, 0.608637279, , 79.9347, 1.2406, 13.50574371, 10.5659151, 13.3849, 100, 436, 47.01834862, 29925, Nature Reserve (WDPA ID: 8919)
900, Kuala Tapas, Protected Areas, 621.974, ha, 95.59834938, 0.7545444, HII, 0.898255, 0.75, 0.650251601, 0.551866765, , 71.8604, 2.43262, 17.56692572, 30.32564342, 13.3945, 100, 422, 46.91943128, 38258.2, Nature Reserve (WDPA ID: 8923)
476, Dolok Toinggi Raja, Protected Areas, 367.544, hlv, 100, 0.803590336, HII, 0.73778875, 0.75, 0.262697626, 0.580313512, , 59.0231, 5.55542, 20.28874206, 110.8149825, 13.3896, 100, 135, 31.11111111, 14219.9, Other Area (WDPA ID: 98103)
883, Gunung Pangasaman, Protected Areas, 514.317, hm, 88.0794702, 0.756971477, Population, 0.8002575, 0.75, 0.522331601, 0.56684975, , 64.0206, 1.16659, 19.25349607, 134.2601921, 37.0092, 100, 367, 52.04359673, 17760.2, Hunting Park (WDPA ID: 8553)
468, Bukit Raya (Perluasan), Protected Areas, 3318.69, hal, 100, 0.555632194, Population, 0.97011729, 0.751297, 0.359937725, 0.478860346, , 77.8569, 0.991934, 2.939698617, 1.634765694, 34.208, 100, 117, 35.04273504, 33382.6, Nature Reserve (WDPA ID: 20379)
885, Waduk Gede/Jati Gede, Protected Areas, 120.581, hm, 100, 0.616790353, HII, 0.67865125, 0.75, 0.26683624, 0.663964775, , 54.2921, 1.2406, 21.64122914, 324.7916881, 21.7362, 100, 47, 40.42553191, 21745.1, Nature Reserve (WDPA ID: 8569)
472, Barumun, Protected Areas, 486.506, ha, 100, 0.718522241, HII, 0.974545, 0.75, 0.62554356, 0.56356915, , 77.9636, 1.54386, 15.14990604, 23.31644038, 13.3809, 100, 440, 47.5, 30398.6, Wildlife Reserve (WDPA ID: 34163)
682, Gunung Merapi, Protected Areas, 101.258, ss, 100, 0.728658771, HII, 0.88636625, 0.75, 0.627859377, 0.68180071, , 70.9093, 1.2406, 14.91035976, 183.7353467, 5.83244, 100, 445, 46.96629213, 30475.5, Protection Forest (WDPA ID: 17932)
427, Bukit Rongga, Protected Areas, 1388.37, hal, 100, 0.619489891, HII, 0.967207243, 0.75, 0.322948987, 0.511625645, , 77.6482, 0.966442, 7.06343334, 6.782049698, 24.937, 100, 116, 33.62068966, 27188, Protection Forest (WDPA ID: 8677)
1031, Pulau Burung, Protected Areas, 457.806, ha, 98.50187266, 0.733170182, HII, 0.389605, 0.75, 0.666459378, 0.56751387, , 31.1684, 0.113211, 16.09228005, 18.42092898, 53.3553, 100, 378, 50.52910053, 45487, Nature Reserve (WDPA ID: 8944)
890, Pantai Samarinda, Protected Areas, 328.214, hmf, 63.11688312, 0.799318644, HII, 0.468072966, 0.75, 0.540143423, 0.619180655, , 38.4682, 0, 22.25198317, 15.27346372, 31.6336, 100, 362, 53.31491713, 21157.1, Nature Reserve (WDPA ID: 8661)
868, Gunung Leuser NP, Protected Areas, 8916.71, hlv, 99.72064348, 0.626002642, Population, 0.9878, 1, 0.620074933, 0.449064497, , 79.024, 1.55302, 8.764949463, 10.12756142, 14.5869, 100, 445, 47.41573034, 28650.5, National Park (WDPA ID: 1251)
462, Hutan Kapur Sangkulirang, Protected Areas, 2166.67, ppy, 1.630218688, 0.729034129, HII, 0.995323972, 0.75, 0.562480729, 0.820045889, , 79.6628, 1.2406, 10.43641746, 1.12837917, 31.9305, 100, 393, 52.16284987, 21789.1, Nature Reserve (WDPA ID: 17840)
899, Padang Lawas, Protected Areas, 685.058, ss, 100, 0.670095873, HII, 0.40620125, 0.75, 0.319055674, 0.544589595, , 32.4961, 18.3876, 11.7379635, 21.20087032, 17.7334, 100, 133, 32.33082707, 24792.1, Hunting Park (WDPA ID: 8917)
638, Pasir Salam, Protected Areas, 66.6758, hm, 100, 0.598988868, HII, 0.88297625, 0.75, 0.513679704, 0.730084769, , 70.6381, 1.2406, 20.66257104, 137.203805, 21.7288, 100, 371, 52.02156334, 15491.1, Game Reserve (WDPA ID: 8561)
647, Pararawen Baru, Protected Areas, 820.373, ppy, 67.47114376, 0.487786514, HII, 0.992102616, 0.75, 0.325638766, 0.556098601, , 79.4305, 2.45108, 4.106072771, 3.078035481, 34.2771, 100, 119, 31.93277311, 28386.1, Nature Reserve (WDPA ID: 8681)
439, Air Sawan, Protected Areas, 884.414, ha, 100, 0.528738135, Population, 0.91891875, 0.75, 0.337501522, 0.53177396, , 73.5135, 16.6787, 4.342136737, 3.811970985, 53.5327, 100, 125, 31.2, 30324.8, Game Reserve (WDPA ID: 8962)
891, Muara Kendawangan, Protected Areas, 1384.83, hal, 99.13043478, 0.688066216, HII, 0.559811831, 0.75, 0.668064685, 0.5122041, , 48.431, 1.27983, 9.159445385, 2.053690373, 24.3394, 100, 423, 46.80851064, 41687.4, Nature Reserve (WDPA ID: 8669)
381, The Leuser Ecosystem, Protected Areas, 26272.5, pa, 25.14052288, 0.681330047, HII, 0.978641811, 0.8361355, 0.623619604, 0.45732768, , 79.1667, 1.82726, 7.777240533, 8.810519379, 14.2834, 100, 445, 47.41573034, 29347.4, Conservation Area (WDPA ID: 317139)
699, Teluk Ampar, Protected Areas, 443.55, hmm, 97.14285714, 0.633537557, HII, 0.820104018, 0.75, 0.582848672, 0.569334841, , 67.1517, 0.414502, 10.91077443, 4.211239103, 31.6008, 100, 370, 51.62162162, 29497.8, Nature Reserve (WDPA ID: 62499)
682, Gunung Merapi, Protected Areas, 101.258, ha, 100, 0.714662512, HII, 0.88636625, 0.75, 0.627859377, 0.68180071, , 70.9093, 1.2406, 14.91035976, 183.7353467, 5.83244, 100, 445, 46.96629213, 30475.5, Protection Forest (WDPA ID: 17932)
442, Gn. Tangkuban Perahu (Badung), Protected Areas, 161.195, ha, 100, 0.646805018, HII, 0.58377625, 0.7421055, 0.335062011, 0.638836388, , 46.7021, 14.5072, 11.23432463, 11.85612244, 19.4255, 98.9474, 119, 35.29411765, 28035.9, Nature Reserve (WDPA ID: 8975)
639, Gunung Limbung, Protected Areas, 199.877, hm, 100, 0.564039439, Population, 0.92418625, 0.75, 0.546381314, 0.621423129, , 73.9349, 1.2406, 15.64447112, 172.6440874, 21.7393, 100, 371, 52.02156334, 21920.4, Game Reserve (WDPA ID: 8572)
640, Gunung Slamet, Protected Areas, 282.491, hm, 100, 0.45188315, Deforestation, 0.88587, 0.75, 0.343252265, 0.597059545, , 70.8696, 1.2406, 13.55258015, 233.0130085, 9.05176, 100, 46, 43.47826087, 34913.9, Nature Reserve (WDPA ID: 8616)
433, Sibolga, Protected Areas, 243.101, ss, 100, 0.704319211, HII, 0.99918375, 0.75, 0.618566202, 0.608637279, , 79.9347, 1.2406, 13.50574371, 10.5659151, 13.3849, 100, 436, 47.01834862, 29925, Nature Reserve (WDPA ID: 8919)
651, Lingga Isaq, Protected Areas, 1813.58, ss, 100, 0.610526405, HII, 0.90106625, 0.75, 0.30481413, 0.500798177, , 72.0853, 0.810438, 9.159211458, 3.319455459, 14.8238, 100, 143, 30.76923077, 21559.2, Game Reserve (WDPA ID: 8897)
384, Danau Sentarum NP, Protected Areas, 1406.98, ppy, 23.97553517, 0.604034904, HII, 0.952837569, 0.75, 0.449904583, 0.585611141, , 76.599, 1.2406, 6.530728663, 5.40855329, 24.8659, 100, 159, 31.44654088, 47310.7, National Park (WDPA ID: 317259)
702, Wan Abdul Rachman, Protected Areas, 225.168, ha, 100, 0.797084685, HII, 0.73494625, 0.75, 0.577207779, 0.613230697, , 58.7957, 1.17928, 20.89122174, 114.6431732, 9.83293, 100, 407, 50.85995086, 23499.5, Grand Forest Park (WDPA ID: 62643)
437, Bukit Rimbang/Baling-baling, Protected Areas, 1223.56, ss, 100, 0.609331863, HII, 0.9879625, 0.75, 0.35543949, 0.517106971, , 79.037, 7.66128, 9.113232695, 6.137267925, 51.404, 100, 140, 31.42857143, 31517.2, Nature Reserve (WDPA ID: 8950)
421, Gunung Sumbing, Protected Areas, 58.7967, hm, 71.01449275, 0.464953618, HII, 0.6624775, 0.75, 0.290193809, 0.791647331, , 52.9982, 1.2406, 14.531736, 59.36983655, 7.10367, 100, 39, 41.02564103, 27109.1, Nature Reserve (WDPA ID: 8618)
381, The Leuser Ecosystem, Protected Areas, 26272.5, ha, 0.065359477, 0.698325567, HII, 0.60609625, 0.8361355, 0.623619604, 0.968621787, , 48.4877, 0.71445, 13.93516414, 67.46994831, 15.0735, 100, 445, 47.41573034, 29347.4, Conservation Area (WDPA ID: 317139)
617, Lamandau, Protected Areas, 365.979, hal, 100, 0.694927265, HII, 0.928816097, 0.75, 0.676284795, 0.580609346, , 74.8949, 1.23209, 9.397046827, 6.328650316, 34.0762, 100, 429, 47.08624709, 42247.7, Nature Reserve (WDPA ID: 317260)
383, Bukit Sepat Haung, Protected Areas, 2355.38, hmm, 71.26688572, 0.449286313, Population, 0.948554143, 0.75, 0.330828661, 0.503907046, , 76.3257, 0.67, 3.025362533, 0.324445219, 29.7157, 100, 118, 34.74576271, 27708.6, Nature Reserve (WDPA ID: 317258)
382, Bukit Duabelas NP, Protected Areas, 620.928, ss, 100, 0.582814839, HII, 0.88832, 0.75, 0.332003034, 0.549609031, , 71.0656, 1.30494, 8.144479697, 5.866872757, 19.5318, 100, 117, 35.04273504, 27890.5, National Park (WDPA ID: 317205)
620, Tanjung Puting NP, Protected Areas, 3994.9, hal, 99.84939759, 0.538001862, Population, 0.816007509, 1, 0.670458391, 0.472731371, , 66.8046, 2.01374, 3.772841366, 1.347345408, 33.9036, 100, 429, 47.08624709, 41102.2, National Park (WDPA ID: 1490)
644, Batu Kristal, Protected Areas, 37.6057, hmf, 100, 0.208135464, Population, 0.959385487, 0.75, 0.325255643, 0.812194252, , 76.8289, 1.16098, 0.995262315, 0.659586907, 31.57, 100, 116, 33.62068966, 27641.5, Nature Reserve (WDPA ID: 8666)
688, Samunsam (Extension), Protected Areas, 123.728, hma, 90.71428571, 0.697939047, HII, 1, 0.75, 0.579490848, 0.675329514, , 80, 0.874148, 14.68303097, 8.499855513, 13.0158, 100, 364, 51.0989011, 30054, Wildlife Sanctuary (WDPA ID: 18251)
659, Peranap, Protected Areas, 965.086, ha, 100, 0.550671001, Population, 0.78496625, 0.75, 0.329999054, 0.528078266, , 62.7973, 2.55614, 7.278296933, 6.853730601, 52.5609, 100, 124, 33.06451613, 27773.5, Hunting Park (WDPA ID: 8952)
395, Lanjak-Entimau, Protected Areas, 1538, hma, 100, 0.488679355, HII, 0.999762768, 0.7518165, 0.371985252, 0.507445373, , 79.9815, 0.200304, 5.870842605, 6.891617006, 12.2555, 100, 159, 32.0754717, 31579.2, Wildlife Sanctuary (WDPA ID: 1300)
445, Punguk Bingin, Protected Areas, 103.676, ss, 100, 0.762251488, HII, 0.67715375, 0.75, 0.352932073, 0.680958551, , 54.1723, 1.2406, 17.0750705, 73.40121024, 33.1972, 100, 130, 33.84615385, 30896.2, Protection Forest (WDPA ID: 8991)
881, Gunung Papandayan, Protected Areas, 23.2736, hm, 100, 0.572614309, Population, 0.55855625, 0.75, 0.350357711, 0.898634425, , 44.6845, 1.2406, 16.27467956, 249.5474575, 20.9485, 100, 54, 46.2962963, 33299, Recreation Park (WDPA ID: 8533)
857, Muara Siberut, Protected Areas, 648.285, hk, 11.25827815, 0.763380141, HII, 0.630698569, 0.75, 0.565399041, 0.718290759, , 69.9368, 0.24812, 11.14451009, 5.518054688, 5.89553, 100, 343, 52.47813411, 29437.9, Nature Reserve (WDPA ID: 8942)
892, Gunung Tunggal, Protected Areas, 643.392, hal, 90.33557047, 0.880038925, HII, 0.672692927, 0.75, 0.282207829, 0.553604906, , 56.5265, 1.89015, 18.39947603, 24.44427027, 24.9262, 100, 103, 34.95145631, 20199.2, Protection Forest (WDPA ID: 8676)
614, Pulau Penyu (Pesisir Selatan), Protected Areas, 1277.45, ha, 1.551956815, 0.821563339, HII, 0.093095875, 0, 0.548233746, 0.934361136, , 7.44767, 0.842539, 23.06744566, 55.40271374, 5.58087, 0, 449, 47.21603563, 14074.5, Recreation Reserve (WDPA ID: 555542494)
864, Sultan Thaha Saifudin, Protected Areas, 130.853, ha, 100, 0.705759561, HII, 0.62540625, 0.75, 0.276961171, 0.658327996, , 50.0325, 1.5475, 14.37127881, 13.52245368, 19.497, 100, 89, 43.82022472, 15394.4, Grand Forest Park (WDPA ID: 317210)
706, Bukit Barisan, Protected Areas, 1905.67, ss, 100, 0.717295459, HII, 0.84745375, 0.75, 0.620452642, 0.49890275, , 67.7963, 1.17998, 14.23842213, 66.67371219, 13.3912, 100, 440, 47.5, 29397.7, Other Area (WDPA ID: 98105)
635, Gunung Simpang, Protected Areas, 88.3302, hm, 100, 0.526485062, Population, 0.98286, 1, 0.542245774, 0.696811162, , 78.6288, 1.2406, 14.22369239, 84.13340425, 21.729, 100, 374, 51.60427807, 20943.9, Nature Reserve (WDPA ID: 8544)
882, Gunung Sawai, Protected Areas, 82.8242, hm, 100, 0.45729128, HII, 0.9478925, 0.75, 0.355691439, 0.702203146, , 75.8314, 1.2406, 14.2391239, 26.96597725, 11.7606, 100, 41, 41.46341463, 39408.1, Wildlife Reserve (WDPA ID: 8545)
902, Gunung Sago/Malintang/Karas, Protected Areas, 82.2621, ss, 100, 0.744224205, HII, 0.77521125, 0.75, 0.34360322, 0.702203146, , 62.0169, 0.809739, 15.87912774, 136.8129407, 5.82918, 100, 135, 31.85185185, 29640.9, Protection Forest (WDPA ID: 8941)
622, Bukit Tangkiling, Protected Areas, 50.9624, hal, 100, 0.807504015, Population, 0.909466447, 1, 0.358084123, 0.762381856, , 73.5072, 1.993, 13.57706197, 48.525629, 34.0043, 100, 115, 28.69565217, 37469, Nature Reserve (WDPA ID: 1915)
864, Sultan Thaha Saifudin, Protected Areas, 130.853, ss, 100, 0.719581461, HII, 0.62540625, 0.75, 0.276961171, 0.658327996, , 50.0325, 1.5475, 14.37127881, 13.52245368, 19.497, 100, 89, 43.82022472, 15394.4, Grand Forest Park (WDPA ID: 317210)
691, Gunung Palung NP, Protected Areas, 1097.52, ppy, 59.06940063, 0.659531025, HII, 0.998170913, 1, 0.633664993, 0.54788879, , 79.8681, 1.2406, 8.065609334, 6.233008909, 24.957, 100, 427, 46.60421546, 34475.6, National Park (WDPA ID: 20378)
928, Sarang Barung, Protected Areas, 43.7081, ha, 100, 0.469730901, Population, 0.98810125, 0.75, 0.768444444, 0.78859191, , 79.0481, 14.679, 1.038919127, 0.819700859, 53.55, 100, 375, 51.2, 65535, Game Reserve (WDPA ID: 30005)
662, Paraduan Gistana and Surroundings, Protected Areas, 732.137, ss, 100, 0.759656239, HII, 0.92439375, 0.75, 0.614589009, 0.541127195, , 73.9515, 1.21922, 16.89781439, 34.59426259, 26.2079, 100, 446, 47.75784753, 27202.1, Protection Forest (WDPA ID: 8977)
393, Kutai NP, Protected Areas, 2266.54, hmf, 99.46808511, 0.676571528, HII, 0.747058077, 1, 0.506572184, 0.492571352, , 60.2508, 0.760093, 13.34233955, 12.5865753, 31.6104, 100, 372, 52.41935484, 13687.4, National Park (WDPA ID: 1256)
464, Pulau Alang Besar/ Sinebu, Protected Areas, 229.41, ha, 22.55639098, 0.776263556, HII, 0.223315, 0.8223685, 0.588027868, 0.762381856, , 17.8652, 0, 19.19575065, 53.22130925, 51.7447, 100, 376, 50.79787234, 30182.1, Game Reserve (WDPA ID: 17968)
658, Bukit Sebelah and Batang Pangean, Protected Areas, 462.496, ha, 100, 0.695821798, HII, 0.98627625, 0.75, 0.356339458, 0.565657475, , 78.9021, 7.43858, 13.79108388, 16.81229996, 5.83077, 100, 137, 33.57664234, 30723.3, Protection Forest (WDPA ID: 8938)
399, Gunung Raya Pasi, Protected Areas, 53.2428, hma, 100, 0.734224661, HII, 0.905254753, 1, 0.530323679, 0.757913767, , 72.6115, 1.25274, 17.09589218, 47.95984114, 24.9776, 100, 345, 52.75362319, 22070.1, Nature Reserve (WDPA ID: 1913)
919, Bukit Tangkiling, Protected Areas, 50.9624, hal, 100, 0.807504015, Population, 0.909466447, 1, 0.358084123, 0.762381856, , 73.5072, 1.993, 13.57706197, 48.525629, 34.0043, 100, 115, 28.69565217, 37469, Nature Recreation Park (WDPA ID: 10307)
894, Bukit Batikap III and III, Protected Areas, 8507.04, hmf, 2.80194214, 0.4556741, HII, 0.935085429, 0.7502275, 0.34757086, 0.609419973, , 74.9316, 0.67, 5.011585109, 0.166819289, 34.5578, 100, 118, 34.74576271, 31000.2, Nature Reserve (WDPA ID: 8680)
8, Mentawi Islands, Landscapes, 1949.72, hk, 99.3383326, 0.852128003, Deforestation, 0.80952941, 1, 0.56971175, 0.498278778, , 74.787, 1.05715, 6.43219336, 2.857020969, 5.68857, 100, 343, 52.47813411, 30285.8,  Important Ape Landscape (Arcus)
392, Berbak NP, Protected Areas, 1715.53, ha, 99.84954865, 0.630462127, HII, 0.88069125, 1, 0.756129563, 0.503115611, , 70.4553, 0.567728, 10.48418024, 7.173272901, 20.0724, 100, 387, 50.64599483, 61729.3, National Park (WDPA ID: 1254)
414, Kerinci Seblat NP, Protected Areas, 13749.1, ha, 100, 0.50049213, HII, 0.97091125, 1, 0.634423822, 0.437878808, , 77.6729, 0.83126, 5.94320519, 6.545847084, 13.9192, 100, 449, 47.21603563, 31019.9, National Park (WDPA ID: 4994)
434, Malampah Alahan Panjang, Protected Areas, 433.265, ss, 100, 0.711007436, HII, 0.9812325, 0.75, 0.639514073, 0.570750824, , 78.4986, 0.822714, 13.87887174, 32.9883436, 5.82452, 100, 437, 46.6819222, 34118.3, Nature Reserve (WDPA ID: 8932)
655, Dolok Sibual-bual, Protected Areas, 403.411, hlv, 100, 0.669893573, HII, 0.93048375, 0.75, 0.331312133, 0.574889461, , 74.4387, 1.2406, 11.79911673, 38.91719357, 12.383, 100, 134, 32.8358209, 26725.2, Protection Forest (WDPA ID: 8920)
445, Punguk Bingin, Protected Areas, 103.676, ha, 100, 0.747609971, HII, 0.67715375, 0.75, 0.352932073, 0.680958551, , 54.1723, 1.2406, 17.0750705, 73.40121024, 33.1972, 100, 130, 33.84615385, 30896.2, Protection Forest (WDPA ID: 8991)
918, Kawah Kamojang, Protected Areas, 35.0466, hm, 100, 0.593326508, Population, 0.8627825, 1, 0.354562589, 0.816048321, , 69.0226, 1.2406, 17.97142704, 345.7368505, 21.2195, 100, 54, 46.2962963, 34125.7, Nature Reserve (WDPA ID: 10288)
637, Ciogong, Protected Areas, 39.9766, hm, 100, 0.60458256, HII, 0.84153625, 0.75, 0.52084703, 0.801410489, , 67.3229, 1.2406, 20.96544469, 119.5285689, 21.7785, 100, 374, 51.60427807, 16736.8, Nature Reserve (WDPA ID: 8557)
698, Bukit Baka - Bukit Raya NP, Protected Areas, 1918.61, ppy, 27.1011236, 0.304386164, HII, 0.982617434, 1, 0.366704303, 0.559671177, , 78.7465, 0.832758, 1.766030725, 1.457525314, 33.704, 100, 116, 35.34482759, 34660.6, National Park (WDPA ID: 62496)
683, Gunung Raya Pasi, Protected Areas, 53.2428, hma, 100, 0.734224661, HII, 0.905254753, 1, 0.530323679, 0.757913767, , 72.6115, 1.25274, 17.09589218, 47.95984114, 24.9776, 100, 345, 52.75362319, 22070.1, Nature Reserve (WDPA ID: 17961)
615, Bukit Barisan Selatan, Protected Areas, 565.203, ss, 100, 0.72384422, HII, 0.96869125, 1, 0.363675854, 0.55483316, , 77.4953, 1.25432, 14.6221211, 27.61541179, 13.4656, 100, 138, 34.05797101, 31704.6, Grand Forest Park (WDPA ID: 317208)
697, Sultan Adam, Protected Areas, 1576.51, hmm, 100, 0.544790247, HII, 0.762224454, 0.75, 0.574668396, 0.506273668, , 63.0179, 2.25293, 7.418214741, 9.192248411, 14.8983, 100, 375, 51.46666667, 27262.9, Grand Forest Park (WDPA ID: 62493)
395, Lanjak-Entimau, Protected Areas, 1538, ppy, 100, 0.576598906, HII, 0.999743456, 0.7518165, 0.371985252, 0.507445373, , 79.9815, 0.200304, 5.870842605, 6.891617006, 12.2555, 100, 159, 32.0754717, 31579.2, Wildlife Sanctuary (WDPA ID: 1300)
466, Danau P. Besar/Danau Pulau Bawah, Protected Areas, 254.547, ha, 100, 0.603788958, HII, 0.9509575, 0.75, 0.770201225, 0.604406993, , 76.0766, 4.77314, 9.357382139, 3.651317655, 51.4329, 100, 381, 50.39370079, 65535, Wildlife Reserve (WDPA ID: 17976)
706, Bukit Barisan, Protected Areas, 1905.67, ha, 100, 0.703517468, HII, 0.84745375, 0.75, 0.620452642, 0.49890275, , 67.7963, 1.17998, 14.23842213, 66.67371219, 13.3912, 100, 440, 47.5, 29397.7, Other Area (WDPA ID: 98105)
2, Kerinci-Seblat, Landscapes, 13749.1, ss, 100, 0.510293985, HII, 0.97091125, 1, 0.634423822, 0.437878808, , 77.6729, 0.83126, 5.94320519, 6.545847084, 13.9192, 100, 449, 47.21603563, 31019.9,  Important Ape Landscape (Arcus)
401, Gumai Pasemah, Protected Areas, 545.906, ss, 100, 0.735359124, HII, 0.9032325, 0.75, 0.339736653, 0.556529031, , 72.2586, 1.2406, 15.32036998, 49.77033161, 26.2236, 100, 139, 34.5323741, 26541.5, Wildlife Reserve (WDPA ID: 1924)
385, Sebangau NP, Protected Areas, 6068.13, hal, 100, 0.570662499, Population, 0.961058079, 0.7500355, 0.652016988, 0.459825079, , 77.2072, 2.85764, 2.2601381209999998, 2.301657353, 34.0165, 100, 375, 50.66666667, 42994.3, National Park (WDPA ID: 317262)
709, Bukit Tigapuluh NP, Protected Areas, 1459.22, ss, 100, 0.480032647, HII, 0.96576125, 0.75, 0.353723044, 0.509726308, , 77.2609, 4.33057, 5.189477663, 4.003904355, 41.7108, 100, 126, 34.12698413, 31450.2, National Park (WDPA ID: 124434)
684, Kerumutan Lama, Protected Areas, 433.865, ha, 100, 0.70406461, HII, 0.57451875, 0.75, 0.494069302, 0.570511713, , 45.9615, 9.0792, 14.27073708, 13.99822968, 53.5796, 100, 123, 32.5203252, 60532.8, Game Reserve (WDPA ID: 17966)
894, Bukit Batikap III and III, Protected Areas, 8507.04, hmm, 35.1608335, 0.507211842, Population, 0.96644111, 0.7502275, 0.34757086, 0.482399738, , 77.6032, 0.796563, 0.925559753, 0.200147984, 34.1848, 100, 118, 34.74576271, 31000.2, Nature Reserve (WDPA ID: 8680)
902, Gunung Sago/Malintang/Karas, Protected Areas, 82.2621, ha, 100, 0.729928961, HII, 0.77521125, 0.75, 0.34360322, 0.702203146, , 62.0169, 0.809739, 15.87912774, 136.8129407, 5.82918, 100, 135, 31.85185185, 29640.9, Protection Forest (WDPA ID: 8941)
868, Gunung Leuser NP, Protected Areas, 8916.71, pa, 31.62508429, 0.706669844, Population, 0.995317243, 1, 0.620074933, 0.484392197, , 79.8173, 2.2305, 8.499221182, 11.00024188, 14.4559, 100, 445, 47.41573034, 28650.5, National Park (WDPA ID: 1251)
665, Bukit Raja Mandara, Protected Areas, 178.68, ss, 100, 0.72438995, HII, 0.9067275, 0.75, 0.3874668, 0.631007306, , 72.5382, 1.2406, 14.6545288, 25.64096795, 31.7713, 100, 130, 33.84615385, 37685.9, Protection Forest (WDPA ID: 8993)
621, Mandor, Protected Areas, 54.1302, hma, 100, 0.691703643, HII, 0.718073744, 1, 0.500992345, 0.76012059, , 58.0146, 1.73398, 14.30206351, 24.97706015, 24.95, 100, 102, 34.31372549, 63776.9, Nature Reserve (WDPA ID: 1911)
1, The Leuser Ecosystem, Landscapes, 26272.5, ss, 99.74836601, 0.581354708, HII, 0.95282375, 0.8361355, 0.623619604, 0.422983974, , 76.2259, 1.43872, 8.093917291, 8.621327548, 14.4367, 100, 445, 47.41573034, 29347.4,  Important Ape Landscape (Arcus)
872, Gunung Raya, Protected Areas, 409.537, ss, 100, 0.704294956, HII, 0.68921, 0.75, 0.369655531, 0.57397969, , 55.1368, 1.08223, 13.50440774, 26.88046418, 23.2218, 100, 130, 34.61538462, 33680, Wildlife Reserve (WDPA ID: 1926)
460, Dolok Sipirok, Protected Areas, 68.7913, ss, 100, 0.75289525, HII, 0.980085, 1, 0.299410138, 0.726973927, , 78.4068, 1.2406, 16.44415753, 71.001244, 13.5524, 100, 129, 31.00775194, 22379.3, Nature Reserve (WDPA ID: 10312)
924, Rawa Singkil, Protected Areas, 959.737, ss, 96.84968497, 0.541362397, HII, 0.95376, 0.75, 0.747575277, 0.529835725, , 76.3008, 3.26682, 6.812625378, 8.574475672, 12.6493, 100, 441, 47.39229025, 54315.6, Wildlife Reserve (WDPA ID: 17962)
